sample_id,SampleName,BioSample,BioProject
138166,102.100.100/138166,SAMN43264393,PRJNA1122929
138167,102.100.100/138167,SAMN43264394,PRJNA1122929
138186,102.100.100/138186,SAMN43264412,PRJNA1122929
138187,102.100.100/138187,SAMN43264413,PRJNA1122929
138188,102.100.100/138188,SAMN43264414,PRJNA1122929
138189,102.100.100/138189,SAMN43264415,PRJNA1122929
138190,102.100.100/138190,SAMN43264416,PRJNA1122929
138191,102.100.100/138191,SAMN43264417,PRJNA1122929
138204,102.100.100/138204,SAMN43264430,PRJNA1122929
138205,102.100.100/138205,SAMN43264431,PRJNA1122929
138206,102.100.100/138206,SAMN43264432,PRJNA1122929
138207,102.100.100/138207,SAMN43264433,PRJNA1122929
138208,102.100.100/138208,SAMN43264434,PRJNA1122929
138209,102.100.100/138209,SAMN43264435,PRJNA1122929
138210,102.100.100/138210,SAMN43264436,PRJNA1122929
138211,102.100.100/138211,SAMN43264437,PRJNA1122929
138212,102.100.100/138212,SAMN43264438,PRJNA1122929
138213,102.100.100/138213,SAMN43264439,PRJNA1122929
138214,102.100.100/138214,SAMN43264440,PRJNA1122929
138215,102.100.100/138215,SAMN43264441,PRJNA1122929
138216,102.100.100/138216,SAMN43264442,PRJNA1122929
138217,102.100.100/138217,SAMN43264443,PRJNA1122929
138218,102.100.100/138218,SAMN43264444,PRJNA1122929
138148,102.100.100/138148,SAMN43264375,PRJNA1122929
138147,102.100.100/138147,SAMN43264374,PRJNA1122929
138160,102.100.100/138160,SAMN43264387,PRJNA1122929
138159,102.100.100/138159,SAMN43264386,PRJNA1122929
138158,102.100.100/138158,SAMN43264385,PRJNA1122929
138157,102.100.100/138157,SAMN43264384,PRJNA1122929
138156,102.100.100/138156,SAMN43264383,PRJNA1122929
138155,102.100.100/138155,SAMN43264382,PRJNA1122929
138154,102.100.100/138154,SAMN43264381,PRJNA1122929
138153,102.100.100/138153,SAMN43264380,PRJNA1122929
138152,102.100.100/138152,SAMN43264379,PRJNA1122929
138151,102.100.100/138151,SAMN43264378,PRJNA1122929
138150,102.100.100/138150,SAMN43264377,PRJNA1122929
138102,102.100.100/138102,SAMN43264331,PRJNA1122929
138101,102.100.100/138101,SAMN43264330,PRJNA1122929
138079,102.100.100/138079,SAMN43264308,PRJNA1122929
138078,102.100.100/138078,SAMN43264307,PRJNA1122929
138077,102.100.100/138077,SAMN43264306,PRJNA1122929
138076,102.100.100/138076,SAMN43264305,PRJNA1122929
401144,102.100.100/401144,SAMN43264506,PRJNA1122929
401143,102.100.100/401143,SAMN43264505,PRJNA1122929
400944,102.100.100/400944,SAMN43264492,PRJNA1122929
401139,102.100.100/401139,SAMN43264501,PRJNA1122929
401138,102.100.100/401138,SAMN43264500,PRJNA1122929
138075,102.100.100/138075,SAMN43264304,PRJNA1122929
401137,102.100.100/401137,SAMN43264499,PRJNA1122929
401136,102.100.100/401136,SAMN43264498,PRJNA1122929
401135,102.100.100/401135,SAMN43264497,PRJNA1122929
401134,102.100.100/401134,SAMN43264496,PRJNA1122929
401133,102.100.100/401133,SAMN43264495,PRJNA1122929
138248,102.100.100/138248,SAMN43264472,PRJNA1122929
400853,102.100.100/400853,SAMN43264480,PRJNA1122929
138071,102.100.100/138071,SAMN43264300,PRJNA1122929
138255,102.100.100/138255,SAMN43264479,PRJNA1122929
138252,102.100.100/138252,SAMN43264476,PRJNA1122929
138203,102.100.100/138203,SAMN43264429,PRJNA1122929
138251,102.100.100/138251,SAMN43264475,PRJNA1122929
138070,102.100.100/138070,SAMN43264299,PRJNA1122929
138250,102.100.100/138250,SAMN43264474,PRJNA1122929
138202,102.100.100/138202,SAMN43264428,PRJNA1122929
138201,102.100.100/138201,SAMN43264427,PRJNA1122929
138200,102.100.100/138200,SAMN43264426,PRJNA1122929
138199,102.100.100/138199,SAMN43264425,PRJNA1122929
138198,102.100.100/138198,SAMN43264424,PRJNA1122929
138197,102.100.100/138197,SAMN43264423,PRJNA1122929
138196,102.100.100/138196,SAMN43264422,PRJNA1122929
138193,102.100.100/138193,SAMN43264419,PRJNA1122929
138192,102.100.100/138192,SAMN43264418,PRJNA1122929
138185,102.100.100/138185,SAMN43264411,PRJNA1122929
138149,102.100.100/138149,SAMN43264376,PRJNA1122929
138146,102.100.100/138146,SAMN43264373,PRJNA1122929
138145,102.100.100/138145,SAMN43264372,PRJNA1122929
138749,102.100.100/138749,SAMN43263205,PRJNA1122929
138878,102.100.100/138878,SAMN43263291,PRJNA1122929
138879,102.100.100/138879,SAMN43263292,PRJNA1122929
138880,102.100.100/138880,SAMN43263293,PRJNA1122929
138873,102.100.100/138873,SAMN43263287,PRJNA1122929
138872,102.100.100/138872,SAMN43263286,PRJNA1122929
138871,102.100.100/138871,SAMN43263285,PRJNA1122929
138748,102.100.100/138748,SAMN43263204,PRJNA1122929
138870,102.100.100/138870,SAMN43263284,PRJNA1122929
138869,102.100.100/138869,SAMN43263283,PRJNA1122929
138868,102.100.100/138868,SAMN43263282,PRJNA1122929
138867,102.100.100/138867,SAMN43263281,PRJNA1122929
138835,102.100.100/138835,SAMN43263249,PRJNA1122929
138744,102.100.100/138744,SAMN43263200,PRJNA1122929
138834,102.100.100/138834,SAMN43263248,PRJNA1122929
138833,102.100.100/138833,SAMN43263247,PRJNA1122929
138822,102.100.100/138822,SAMN43263236,PRJNA1122929
138821,102.100.100/138821,SAMN43263235,PRJNA1122929
138778,102.100.100/138778,SAMN43263234,PRJNA1122929
138831,102.100.100/138831,SAMN43263245,PRJNA1122929
138830,102.100.100/138830,SAMN43263244,PRJNA1122929
138829,102.100.100/138829,SAMN43263243,PRJNA1122929
138743,102.100.100/138743,SAMN43263199,PRJNA1122929
138144,102.100.100/138144,SAMN43264371,PRJNA1122929
138143,102.100.100/138143,SAMN43264370,PRJNA1122929
138142,102.100.100/138142,SAMN43264369,PRJNA1122929
138141,102.100.100/138141,SAMN43264368,PRJNA1122929
138140,102.100.100/138140,SAMN43264367,PRJNA1122929
138110,102.100.100/138110,SAMN43264339,PRJNA1122929
138109,102.100.100/138109,SAMN43264338,PRJNA1122929
138107,102.100.100/138107,SAMN43264336,PRJNA1122929
138106,102.100.100/138106,SAMN43264335,PRJNA1122929
138105,102.100.100/138105,SAMN43264334,PRJNA1122929
138104,102.100.100/138104,SAMN43264333,PRJNA1122929
138103,102.100.100/138103,SAMN43264332,PRJNA1122929
138740,102.100.100/138740,SAMN43263196,PRJNA1122929
138754,102.100.100/138754,SAMN43263210,PRJNA1122929
138757,102.100.100/138757,SAMN43263213,PRJNA1122929
138758,102.100.100/138758,SAMN43263214,PRJNA1122929
138824,102.100.100/138824,SAMN43263238,PRJNA1122929
138825,102.100.100/138825,SAMN43263239,PRJNA1122929
138826,102.100.100/138826,SAMN43263240,PRJNA1122929
138827,102.100.100/138827,SAMN43263241,PRJNA1122929
138828,102.100.100/138828,SAMN43263242,PRJNA1122929
138917,102.100.100/138917,SAMN43263330,PRJNA1122929
138930,102.100.100/138930,SAMN43263343,PRJNA1122929
138931,102.100.100/138931,SAMN43263344,PRJNA1122929
138932,102.100.100/138932,SAMN43263345,PRJNA1122929
138944,102.100.100/138944,SAMN43263357,PRJNA1122929
138956,102.100.100/138956,SAMN43263369,PRJNA1122929
138959,102.100.100/138959,SAMN43263372,PRJNA1122929
138960,102.100.100/138960,SAMN43263373,PRJNA1122929
138961,102.100.100/138961,SAMN43263374,PRJNA1122929
138962,102.100.100/138962,SAMN43263375,PRJNA1122929
138963,102.100.100/138963,SAMN43263376,PRJNA1122929
138964,102.100.100/138964,SAMN43263377,PRJNA1122929
138965,102.100.100/138965,SAMN43263378,PRJNA1122929
138966,102.100.100/138966,SAMN43263379,PRJNA1122929
138967,102.100.100/138967,SAMN43263380,PRJNA1122929
138968,102.100.100/138968,SAMN43263381,PRJNA1122929
138969,102.100.100/138969,SAMN43263382,PRJNA1122929
138970,102.100.100/138970,SAMN43263383,PRJNA1122929
138971,102.100.100/138971,SAMN43263384,PRJNA1122929
138983,102.100.100/138983,SAMN43263395,PRJNA1122929
138746,102.100.100/138746,SAMN43263202,PRJNA1122929
138747,102.100.100/138747,SAMN43263203,PRJNA1122929
138753,102.100.100/138753,SAMN43263209,PRJNA1122929
138759,102.100.100/138759,SAMN43263215,PRJNA1122929
138760,102.100.100/138760,SAMN43263216,PRJNA1122929
138761,102.100.100/138761,SAMN43263217,PRJNA1122929
138854,102.100.100/138854,SAMN43263268,PRJNA1122929
138855,102.100.100/138855,SAMN43263269,PRJNA1122929
138856,102.100.100/138856,SAMN43263270,PRJNA1122929
138857,102.100.100/138857,SAMN43263271,PRJNA1122929
138858,102.100.100/138858,SAMN43263272,PRJNA1122929
138859,102.100.100/138859,SAMN43263273,PRJNA1122929
138860,102.100.100/138860,SAMN43263274,PRJNA1122929
138861,102.100.100/138861,SAMN43263275,PRJNA1122929
138862,102.100.100/138862,SAMN43263276,PRJNA1122929
138863,102.100.100/138863,SAMN43263277,PRJNA1122929
138864,102.100.100/138864,SAMN43263278,PRJNA1122929
138865,102.100.100/138865,SAMN43263279,PRJNA1122929
138866,102.100.100/138866,SAMN43263280,PRJNA1122929
138921,102.100.100/138921,SAMN43263334,PRJNA1122929
138922,102.100.100/138922,SAMN43263335,PRJNA1122929
138923,102.100.100/138923,SAMN43263336,PRJNA1122929
138924,102.100.100/138924,SAMN43263337,PRJNA1122929
138925,102.100.100/138925,SAMN43263338,PRJNA1122929
138926,102.100.100/138926,SAMN43263339,PRJNA1122929
138927,102.100.100/138927,SAMN43263340,PRJNA1122929
138928,102.100.100/138928,SAMN43263341,PRJNA1122929
138934,102.100.100/138934,SAMN43263347,PRJNA1122929
138938,102.100.100/138938,SAMN43263351,PRJNA1122929
138940,102.100.100/138940,SAMN43263353,PRJNA1122929
138984,102.100.100/138984,SAMN43263396,PRJNA1122929
138985,102.100.100/138985,SAMN43263397,PRJNA1122929
138987,102.100.100/138987,SAMN43263399,PRJNA1122929
138993,102.100.100/138993,SAMN43263405,PRJNA1122929
138994,102.100.100/138994,SAMN43263406,PRJNA1122929
138995,102.100.100/138995,SAMN43263407,PRJNA1122929
138996,102.100.100/138996,SAMN43263408,PRJNA1122929
138997,102.100.100/138997,SAMN43263409,PRJNA1122929
138999,102.100.100/138999,SAMN43263411,PRJNA1122929
139000,102.100.100/139000,SAMN43263412,PRJNA1122929
138750,102.100.100/138750,SAMN43263206,PRJNA1122929
138755,102.100.100/138755,SAMN43263211,PRJNA1122929
138756,102.100.100/138756,SAMN43263212,PRJNA1122929
138888,102.100.100/138888,SAMN43263301,PRJNA1122929
138889,102.100.100/138889,SAMN43263302,PRJNA1122929
138890,102.100.100/138890,SAMN43263303,PRJNA1122929
138891,102.100.100/138891,SAMN43263304,PRJNA1122929
138892,102.100.100/138892,SAMN43263305,PRJNA1122929
138894,102.100.100/138894,SAMN43263307,PRJNA1122929
138895,102.100.100/138895,SAMN43263308,PRJNA1122929
138947,102.100.100/138947,SAMN43263360,PRJNA1122929
138948,102.100.100/138948,SAMN43263361,PRJNA1122929
138949,102.100.100/138949,SAMN43263362,PRJNA1122929
138950,102.100.100/138950,SAMN43263363,PRJNA1122929
138951,102.100.100/138951,SAMN43263364,PRJNA1122929
138952,102.100.100/138952,SAMN43263365,PRJNA1122929
138953,102.100.100/138953,SAMN43263366,PRJNA1122929
138954,102.100.100/138954,SAMN43263367,PRJNA1122929
138955,102.100.100/138955,SAMN43263368,PRJNA1122929
138957,102.100.100/138957,SAMN43263370,PRJNA1122929
138958,102.100.100/138958,SAMN43263371,PRJNA1122929
138988,102.100.100/138988,SAMN43263400,PRJNA1122929
138990,102.100.100/138990,SAMN43263402,PRJNA1122929
138991,102.100.100/138991,SAMN43263403,PRJNA1122929
138992,102.100.100/138992,SAMN43263404,PRJNA1122929
138832,102.100.100/138832,SAMN43263246,PRJNA1122929
138840,102.100.100/138840,SAMN43263254,PRJNA1122929
138839,102.100.100/138839,SAMN43263253,PRJNA1122929
138838,102.100.100/138838,SAMN43263252,PRJNA1122929
138837,102.100.100/138837,SAMN43263251,PRJNA1122929
138836,102.100.100/138836,SAMN43263250,PRJNA1122929
139006,102.100.100/139006,SAMN43263418,PRJNA1122929
139005,102.100.100/139005,SAMN43263417,PRJNA1122929
139004,102.100.100/139004,SAMN43263416,PRJNA1122929
138765,102.100.100/138765,SAMN43263221,PRJNA1122929
138764,102.100.100/138764,SAMN43263220,PRJNA1122929
138741,102.100.100/138741,SAMN43263197,PRJNA1122929
138762,102.100.100/138762,SAMN43263218,PRJNA1122929
138881,102.100.100/138881,SAMN43263294,PRJNA1122929
138882,102.100.100/138882,SAMN43263295,PRJNA1122929
138883,102.100.100/138883,SAMN43263296,PRJNA1122929
138884,102.100.100/138884,SAMN43263297,PRJNA1122929
138885,102.100.100/138885,SAMN43263298,PRJNA1122929
138886,102.100.100/138886,SAMN43263299,PRJNA1122929
138887,102.100.100/138887,SAMN43263300,PRJNA1122929
138853,102.100.100/138853,SAMN43263267,PRJNA1122929
138852,102.100.100/138852,SAMN43263266,PRJNA1122929
138851,102.100.100/138851,SAMN43263265,PRJNA1122929
138850,102.100.100/138850,SAMN43263264,PRJNA1122929
138849,102.100.100/138849,SAMN43263263,PRJNA1122929
138848,102.100.100/138848,SAMN43263262,PRJNA1122929
138847,102.100.100/138847,SAMN43263261,PRJNA1122929
138846,102.100.100/138846,SAMN43263260,PRJNA1122929
138845,102.100.100/138845,SAMN43263259,PRJNA1122929
138844,102.100.100/138844,SAMN43263258,PRJNA1122929
138843,102.100.100/138843,SAMN43263257,PRJNA1122929
138842,102.100.100/138842,SAMN43263256,PRJNA1122929
138841,102.100.100/138841,SAMN43263255,PRJNA1122929
138745,102.100.100/138745,SAMN43263201,PRJNA1122929
138739,102.100.100/138739,SAMN43263195,PRJNA1122929
138763,102.100.100/138763,SAMN43263219,PRJNA1122929
138929,102.100.100/138929,SAMN43263342,PRJNA1122929
138933,102.100.100/138933,SAMN43263346,PRJNA1122929
138935,102.100.100/138935,SAMN43263348,PRJNA1122929
138936,102.100.100/138936,SAMN43263349,PRJNA1122929
138937,102.100.100/138937,SAMN43263350,PRJNA1122929
138939,102.100.100/138939,SAMN43263352,PRJNA1122929
138941,102.100.100/138941,SAMN43263354,PRJNA1122929
138942,102.100.100/138942,SAMN43263355,PRJNA1122929
138943,102.100.100/138943,SAMN43263356,PRJNA1122929
138945,102.100.100/138945,SAMN43263358,PRJNA1122929
138946,102.100.100/138946,SAMN43263359,PRJNA1122929
138998,102.100.100/138998,SAMN43263410,PRJNA1122929
139001,102.100.100/139001,SAMN43263413,PRJNA1122929
139002,102.100.100/139002,SAMN43263414,PRJNA1122929
139003,102.100.100/139003,SAMN43263415,PRJNA1122929
139007,102.100.100/139007,SAMN43263419,PRJNA1122929
138742,102.100.100/138742,SAMN43263198,PRJNA1122929
138751,102.100.100/138751,SAMN43263207,PRJNA1122929
138752,102.100.100/138752,SAMN43263208,PRJNA1122929
138766,102.100.100/138766,SAMN43263222,PRJNA1122929
138767,102.100.100/138767,SAMN43263223,PRJNA1122929
138768,102.100.100/138768,SAMN43263224,PRJNA1122929
138769,102.100.100/138769,SAMN43263225,PRJNA1122929
138770,102.100.100/138770,SAMN43263226,PRJNA1122929
138771,102.100.100/138771,SAMN43263227,PRJNA1122929
138772,102.100.100/138772,SAMN43263228,PRJNA1122929
138773,102.100.100/138773,SAMN43263229,PRJNA1122929
138774,102.100.100/138774,SAMN43263230,PRJNA1122929
138775,102.100.100/138775,SAMN43263231,PRJNA1122929
138776,102.100.100/138776,SAMN43263232,PRJNA1122929
138777,102.100.100/138777,SAMN43263233,PRJNA1122929
138823,102.100.100/138823,SAMN43263237,PRJNA1122929
138893,102.100.100/138893,SAMN43263306,PRJNA1122929
138896,102.100.100/138896,SAMN43263309,PRJNA1122929
138897,102.100.100/138897,SAMN43263310,PRJNA1122929
138898,102.100.100/138898,SAMN43263311,PRJNA1122929
138899,102.100.100/138899,SAMN43263312,PRJNA1122929
138900,102.100.100/138900,SAMN43263313,PRJNA1122929
138901,102.100.100/138901,SAMN43263314,PRJNA1122929
138902,102.100.100/138902,SAMN43263315,PRJNA1122929
138903,102.100.100/138903,SAMN43263316,PRJNA1122929
138904,102.100.100/138904,SAMN43263317,PRJNA1122929
138905,102.100.100/138905,SAMN43263318,PRJNA1122929
138906,102.100.100/138906,SAMN43263319,PRJNA1122929
138907,102.100.100/138907,SAMN43263320,PRJNA1122929
138978,102.100.100/138978,SAMN43263390,PRJNA1122929
138979,102.100.100/138979,SAMN43263391,PRJNA1122929
138980,102.100.100/138980,SAMN43263392,PRJNA1122929
138981,102.100.100/138981,SAMN43263393,PRJNA1122929
138982,102.100.100/138982,SAMN43263394,PRJNA1122929
138986,102.100.100/138986,SAMN43263398,PRJNA1122929
138977,102.100.100/138977,SAMN43263389,PRJNA1122929
138975,102.100.100/138975,SAMN43263388,PRJNA1122929
138974,102.100.100/138974,SAMN43263387,PRJNA1122929
138989,102.100.100/138989,SAMN43263401,PRJNA1122929
138973,102.100.100/138973,SAMN43263386,PRJNA1122929
138972,102.100.100/138972,SAMN43263385,PRJNA1122929
138920,102.100.100/138920,SAMN43263333,PRJNA1122929
138919,102.100.100/138919,SAMN43263332,PRJNA1122929
138918,102.100.100/138918,SAMN43263331,PRJNA1122929
138916,102.100.100/138916,SAMN43263329,PRJNA1122929
138915,102.100.100/138915,SAMN43263328,PRJNA1122929
138914,102.100.100/138914,SAMN43263327,PRJNA1122929
138913,102.100.100/138913,SAMN43263326,PRJNA1122929
138912,102.100.100/138912,SAMN43263325,PRJNA1122929
138911,102.100.100/138911,SAMN43263324,PRJNA1122929
138910,102.100.100/138910,SAMN43263323,PRJNA1122929
138909,102.100.100/138909,SAMN43263322,PRJNA1122929
138908,102.100.100/138908,SAMN43263321,PRJNA1122929
138874,102.100.100/138874,SAMN43263288,PRJNA1122929
138875,102.100.100/138875,SAMN43263289,PRJNA1122929
137696,102.100.100/137696,SAMN43038879,PRJNA1122929
137711,102.100.100/137711,SAMN43038894,PRJNA1122929
137716,102.100.100/137716,SAMN43038899,PRJNA1122929
138514,102.100.100/138514,SAMN43039472,PRJNA1122929
138515,102.100.100/138515,SAMN43039473,PRJNA1122929
138516,102.100.100/138516,SAMN43039474,PRJNA1122929
138876,102.100.100/138876,SAMN43263290,PRJNA1122929
139660,102.100.100/139660,SAMN43039037,PRJNA1122929
139661,102.100.100/139661,SAMN43039038,PRJNA1122929
139662,102.100.100/139662,SAMN43039039,PRJNA1122929
140218,102.100.100/140218,SAMN43039040,PRJNA1122929
140219,102.100.100/140219,SAMN43039041,PRJNA1122929
140265,102.100.100/140265,SAMN43039087,PRJNA1122929
140266,102.100.100/140266,SAMN43039088,PRJNA1122929
140267,102.100.100/140267,SAMN43039089,PRJNA1122929
140268,102.100.100/140268,SAMN43039090,PRJNA1122929
140269,102.100.100/140269,SAMN43039091,PRJNA1122929
140270,102.100.100/140270,SAMN43039092,PRJNA1122929
137706,102.100.100/137706,SAMN43038889,PRJNA1122929
137708,102.100.100/137708,SAMN43038891,PRJNA1122929
138619,102.100.100/138619,SAMN43038995,PRJNA1122929
138620,102.100.100/138620,SAMN43038996,PRJNA1122929
139523,102.100.100/139523,SAMN43038997,PRJNA1122929
139524,102.100.100/139524,SAMN43038998,PRJNA1122929
139635,102.100.100/139635,SAMN43039013,PRJNA1122929
139636,102.100.100/139636,SAMN43039014,PRJNA1122929
139637,102.100.100/139637,SAMN43039015,PRJNA1122929
139638,102.100.100/139638,SAMN43039016,PRJNA1122929
139639,102.100.100/139639,SAMN43039017,PRJNA1122929
137700,102.100.100/137700,SAMN43038883,PRJNA1122929
137702,102.100.100/137702,SAMN43038885,PRJNA1122929
137703,102.100.100/137703,SAMN43038886,PRJNA1122929
137705,102.100.100/137705,SAMN43038888,PRJNA1122929
137740,102.100.100/137740,SAMN43038923,PRJNA1122929
137757,102.100.100/137757,SAMN43038940,PRJNA1122929
138310,102.100.100/138310,SAMN43038941,PRJNA1122929
138311,102.100.100/138311,SAMN43038942,PRJNA1122929
138312,102.100.100/138312,SAMN43038943,PRJNA1122929
138313,102.100.100/138313,SAMN43038944,PRJNA1122929
138314,102.100.100/138314,SAMN43038945,PRJNA1122929
138331,102.100.100/138331,SAMN43038961,PRJNA1122929
138332,102.100.100/138332,SAMN43038962,PRJNA1122929
138333,102.100.100/138333,SAMN43038963,PRJNA1122929
138334,102.100.100/138334,SAMN43038964,PRJNA1122929
138335,102.100.100/138335,SAMN43038965,PRJNA1122929
138336,102.100.100/138336,SAMN43038966,PRJNA1122929
138617,102.100.100/138617,SAMN43038993,PRJNA1122929
138618,102.100.100/138618,SAMN43038994,PRJNA1122929
137698,102.100.100/137698,SAMN43038881,PRJNA1122929
137715,102.100.100/137715,SAMN43038898,PRJNA1122929
137735,102.100.100/137735,SAMN43038918,PRJNA1122929
137736,102.100.100/137736,SAMN43038919,PRJNA1122929
137737,102.100.100/137737,SAMN43038920,PRJNA1122929
137738,102.100.100/137738,SAMN43038921,PRJNA1122929
137739,102.100.100/137739,SAMN43038922,PRJNA1122929
140260,102.100.100/140260,SAMN43039082,PRJNA1122929
140261,102.100.100/140261,SAMN43039083,PRJNA1122929
140262,102.100.100/140262,SAMN43039084,PRJNA1122929
140263,102.100.100/140263,SAMN43039085,PRJNA1122929
140264,102.100.100/140264,SAMN43039086,PRJNA1122929
140259,102.100.100/140259,SAMN43039081,PRJNA1122929
140244,102.100.100/140244,SAMN43039066,PRJNA1122929
140243,102.100.100/140243,SAMN43039065,PRJNA1122929
140242,102.100.100/140242,SAMN43039064,PRJNA1122929
137713,102.100.100/137713,SAMN43038896,PRJNA1122929
140241,102.100.100/140241,SAMN43039063,PRJNA1122929
140240,102.100.100/140240,SAMN43039062,PRJNA1122929
140239,102.100.100/140239,SAMN43039061,PRJNA1122929
137709,102.100.100/137709,SAMN43038892,PRJNA1122929
